add,lbl,lega_id,wholeName
EU,EU,3715,Grupo Islámico
EU,EU,3716,Islámská skupina
EU,EU,3717,islami rühmitus
EU,EU,3718,Groupe islamique
EU,EU,3720,Islāma grupa
EU,EU,3721,Islamo grupė
EU,EU,3722,Iszlám Csoport
EU,EU,3723,Grupa Islamska
EU,EU,3724,Islamská skupina
EU,EU,4831,islamistična skupina
EU,EU,5656,Ислямска група
EU,EU,5657,Grupul Islamic
EU,EU,6751,Grupp Islamiku
EU,EU,7184,Dżama’a al-Islamija
EU,EU,325,Islamic Group - IG
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,327,Great Islamic Eastern Warriors Front
EU,EU,6068,İslami Büyük Doğu Akıncılar Cephesi
EU,EU,450,Front islamique des combattants du Grand Orient
EU,EU,482,Frente de Guerreros del Gran Oriente Islámico
EU,EU,521,Μέγα Ισλαµικό Μέτωπο των Πολεµιστών της Ανατολής
EU,EU,616,Front der islamischen Kämpfer des Großen Ostens
EU,EU,686,Fronte islamico dei combattenti del grande oriente
EU,EU,3725,Fronta islámských bojovníků Velkého východu
EU,EU,3726,Suur Islami Idavõitlejate Rinne
EU,EU,3727,Lielā Islāma Austrumu cīnītāju fronte
EU,EU,3728,Didysis islamo rytų karių frontas
EU,EU,3729,Nagy Iszlám Keleti Harci Front
EU,EU,3730,Islamski Front Bojowników o Wielki Wschód
EU,EU,3731,Islamský front veľkých východných bojovníkov
EU,EU,3732,Fronta islamskih bojevnikov velikega vzhoda
EU,EU,4538,Grande Frente Islâmica Oriental de Combatentes
EU,EU,5659,Фронт на великите ислямски източни воини
EU,EU,5660,Marele Front Islamic de Est al Războinicilor
EU,EU,328,IBDA-C
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,329,Hamas
EU,EU,330,Hamas-Izz al-Din al-Qassem
EU,EU,522,Χαµάς
EU,EU,3894,Hamas-Izz al-Din al-Quassem
EU,EU,3734,Hamás-Izz al-Din al-Qassem
EU,EU,3735,Hamász
EU,EU,3733,Hamás
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,336,Kurdistan Workers' Party
EU,EU,105936,KADEK
EU,EU,451,Parti des travailleurs du Kurdistan
EU,EU,484,Partido de los Trabajadores del Kurdistán
EU,EU,525,Εργατικό Κόµµα του Κουρδιστάν
EU,EU,548,Partido dos Trabalhadores do Curdistão
EU,EU,576,Kurdistanin työväenpuolue
EU,EU,590,Det Kurdiske Arbejderparti
EU,EU,619,Kurdische Arbeiterpartei
EU,EU,647,Koerdische Arbeiderspartij
EU,EU,688,Partito dei lavoratori del Kurdistan
EU,EU,2545,KONGRA-GEL
EU,EU,3752,Kurdská strana pracujících
EU,EU,3753,Kurdistani Töölispartei
EU,EU,3754,Kurd Munkáspárt
EU,EU,3756,Kurdistano darbininkų partija
EU,EU,3757,Partia Pracujących Kurdystanu
EU,EU,3758,Strana kurdských pracujúcich
EU,EU,3759,Delavska stranka Kurdistana
EU,EU,3895,Kurdistan Workers Party
EU,EU,5670,Кюрдска работническа партия
EU,EU,5671,Partidul Muncitoresc din Kurdistan
EU,EU,6728,Il-Partit tal-Ħaddiema tal-Kurdistan
EU,EU,337,PKK
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,351,"NPA, Philippines"
EU,EU,456,New People's Army
EU,EU,488,Nuevo Ejército del Pueblo (NEP)
EU,EU,531,Νέος Λαϊκός Στρατός
EU,EU,553,l-Armata l-Ġdida tal-Poplu
EU,EU,554,Novo Exército Popular (NEP)
EU,EU,624,Neue Volksarmee
EU,EU,3791,Nové lidové armády (Filipíny)
EU,EU,3792,Uus Rahvaarmee
EU,EU,3793,Új Néphadsereget
EU,EU,3794,Naujoji tautų armija (NTA)
EU,EU,3795,Nowa Armia Ludowa
EU,EU,3796,Novej ľudovej armády
EU,EU,3797,Nya folkarmén
EU,EU,4282,Communist Party of the Philippines
EU,EU,4283,Partido Comunista de Filipinas
EU,EU,4284,Komunistická strana Filipín
EU,EU,4285,Det filippinske kommunistparti
EU,EU,4286,Kommunistische Partei der Philippinen
EU,EU,4287,Filipiinide Kommunistlik Partei
EU,EU,4288,Κομμουνιστικό Κόμμα Φιλιππίνων
EU,EU,4289,Parti communiste des Philippines
EU,EU,4290,Partito comunista delle Filippine
EU,EU,4291,Filipīnu Komunistiskā partija
EU,EU,4292,Filipinų komunistų partija
EU,EU,4293,Fülöp-szigeteki Kommunista Párt
EU,EU,4294,Komunistyczna Partia Filipin
EU,EU,4295,Partido Comunista das Filipinas
EU,EU,4296,Komunistická strana Filipín
EU,EU,4297,Komunistična partija Filipinov
EU,EU,4298,Filippiinien kommunistinen puolue
EU,EU,4299,Filippinernas kommunistparti
EU,EU,4838,Jaunā tautas armija
EU,EU,5651,Комунистическа партия на Филипините
EU,EU,5652,Нова народна армия
EU,EU,5653,Partidul Comunist din Filipine
EU,EU,5654,Noua Armată Populară
EU,EU,5655,NAP
EU,EU,6401,Novo ljudsko vojsko
EU,EU,6402,Il-Partit Komunista tal-Filippini
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,357,Palestinian Islamic Jihad
EU,EU,3809,Palestiina Islami Džihaad
EU,EU,459,Jihad islamique palestinienne
EU,EU,491,Yihad Islámica Palestina
EU,EU,533,Παλαιστινιακή Ισλαµική Τζιχάντ
EU,EU,556,Jihad Islâmica da Palestina
EU,EU,568,Palästinensischer Islamischer Dschihad
EU,EU,580,Palestiinan islamilainen jihad
EU,EU,595,Palæstinensisk Islamisk Jihad
EU,EU,654,Palestijnse Islamitische Jihad
EU,EU,696,Jihad islamica palestinese
EU,EU,3810,Palesztin Iszlám Dzsihád
EU,EU,3811,Palestīniešu Islāma Jihad
EU,EU,3812,Palestinos islamo Jihad
EU,EU,3813,Palestyński Islamski Dżihad
EU,EU,3814,Palestínsky islamský džihád
EU,EU,3815,Palestinski islamski džihad
EU,EU,3816,Palestinska islamiska Jihad
EU,EU,5688,Палестински ислямски джихад
EU,EU,5689,Jihadul Islamic Palestinian
EU,EU,5690,JIP
EU,EU,6736,Il-Jihad Islamika Palestinjana
EU,EU,3808,Palestinský islámský džihád
EU,EU,358,PIJ
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,596,Folkefronten til Palæstinas Befrielse
EU,EU,581,Palestiinan vapautuksen kansanrintama
EU,EU,655,Volksfront voor de bevrijding van Palestina
EU,EU,697,Fronte popolare di liberazione della Palestina
EU,EU,3817,Lidová fronta za osvobození Palestiny
EU,EU,3818,Palestiina Vabastamise Rahvarinne
EU,EU,3819,Népi Front Palesztina Felszabadításért
EU,EU,3820,Palestīnas atbrīvošanas Tautas Fronte
EU,EU,3821,Palestinos išlaisvinimo liaudies frontas
EU,EU,3822,PILF
EU,EU,3823,Ludowy Front Wyzwolenia Palestyny
EU,EU,3824,Ľudový front za oslobodenie Palestíny
EU,EU,3825,Ljudska fronta za osvoboditev Palestine
EU,EU,3896,PATF
EU,EU,3897,FPLP
EU,EU,5691,Народен Фронт за освобождение на Палестина
EU,EU,5692,Frontul Popular pentru Eliberarea Palestinei
EU,EU,5693,FPEP
EU,EU,6737,Il-Front Popolari għal-Liberazzjoni tal-Palestina
EU,EU,359,Popular Front for the Liberation of Palestine
EU,EU,360,PFLP
EU,EU,460,Front populaire de libération de la Palestine
EU,EU,461,FPLP
EU,EU,492,Frente Popular de Liberación de Palestina
EU,EU,493,FPLP
EU,EU,534,Λαϊκό Μέτωπο για την Απελευθέρωση της Παλαιστίνης
EU,EU,557,Frente Popular de Libertação da Palestina
EU,EU,629,Volksfront für die Befreiung Palästinas
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,361,Popular Front for the Liberation of Palestine-General Command
EU,EU,7191,PFLP -Főparancsnokság
EU,EU,462,Front populaire de libération de la Palestine - Commandement général
EU,EU,463,FPLP — Commandement général
EU,EU,494,Frente Popular de Liberación de Palestina-Comando General
EU,EU,495,FPLP-Comando General
EU,EU,496,FPLP-CG
EU,EU,535,Λαϊκό Μέτωπο για την Απελευθέρωση της Παλαιστίνης — Γενική ∆ιοίκηση
EU,EU,558,Frente Popular de Libertação da Palestina — Comando Geral
EU,EU,559,FPLP- Comando Geral
EU,EU,597,Folkefronten til Palæstinas Befrielse-Generalkommandoen
EU,EU,630,Generalkommando der Volksfront für die Befreiung Palästinas
EU,EU,656,Volksfront voor de bevrijding van Palestina-Algemeen Commando
EU,EU,698,Fronte popolare di liberazione della Palestina - Comando generale
EU,EU,700,Comando generale del PFLP
EU,EU,3826,Vrchní velitelství Lidové fronty za osvobození Palestiny
EU,EU,3827,Népi Front Palesztina Felszabadításért – Főparancsnokság
EU,EU,3828,Palestīnas atbrīvošanas Tautas Fronte – virsvadība
EU,EU,3829,PFLP – virsvadība
EU,EU,3830,Palestinos išlaisvinimo žmonių fronto Aukščiausioji vadovybė
EU,EU,3831,PILF Aukščiausioji vadovybė
EU,EU,3833,Ludowy Front Wyzwolenia Palestyny – Naczelne Dowództwo
EU,EU,3835,Ľudový front za oslobodenie Palestíny – Hlavné veliteľstvo
EU,EU,3836,PFLP-Hlavné veliteľstvo
EU,EU,3837,Ljudska fronta za osvoboditev Palestine – glavno poveljstvo
EU,EU,3838,PFLP – glavno poveljstvo
EU,EU,5694,Народен Фронт за освобождение на Палестина – Общо командване
EU,EU,5695,Frontul Popular pentru Eliberarea Palestinei – Comandamentul General
EU,EU,5696,FPEP – Comandamentul General
EU,EU,6738,Il-Front Popolari għal-Liberazzjoni tal-Palestina – Kmand Ġenerali
EU,EU,6739,PFLP – Kmand Ġenerali
EU,EU,362,PFLP-General Command
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,5702,Stânga Revoluționară
EU,EU,5701,Armata/Frontul/Partidul de Eliberare Revoluționară Populară
EU,EU,6072,Devrimci Halk Kurtulus Partisi-Cephesi
EU,EU,6741,L-Armata/Il-Front/Il-Partit Rivoluzzjonarju/a għal-Liberazzjoni tal-Poplu
EU,EU,6742,Xellug Rivoluzzjonarju
EU,EU,366,Revolutionary People's Liberation Army/Front/Party
EU,EU,367,DHKP/C
EU,EU,368,Devrimci Sol
EU,EU,369,Revolutionary Left
EU,EU,370,Dev Sol
EU,EU,466,Armée/Front/Parti révolutionnaire populaire de libération
EU,EU,467,Gauche révolutionnaire
EU,EU,498,Ejército/Frente/Partido Revolucionario de Liberación Popular
EU,EU,499,Izquierda revolucionaria
EU,EU,507,Επαναστατικός Λαϊκός Απελευθερωτικός Στρατός/Μέτωπο
EU,EU,508,Επαναστατική Αριστερά
EU,EU,561,Exército/Frente/Partido Revolucionário Popular de Libertação
EU,EU,562,Esquerda Revolucionária
EU,EU,632,Revolutionäre Volksbefreiungsarmee/-front/- partei
EU,EU,633,Revolutionäre Linke
EU,EU,658,Revolutionair Volksbevrijdingsleger/front/partij
EU,EU,659,Revolutionair Links
EU,EU,1414,Esercito/Fronte/Partito rivoluzionario popolare di liberazione
EU,EU,1415,Sinistra rivoluzionaria
EU,EU,3848,Revoluční lidově osvobozenecká armáda/fronta/strana
EU,EU,3849,Revoluční levice
EU,EU,3850,Revolutsiooniline Rahva Vabastusarmee/ Rinne/Partei
EU,EU,3851,Revolutsioonilised Vasakpoolsed
EU,EU,3852,Forradalmi Népi Felszabadítási Hadsereg/Front/Párt
EU,EU,3853,Forradalmi Baloldal
EU,EU,3854,Revolucionārā Tautas atbrīvošanās armija/fronte/partija
EU,EU,3855,revolucionāri kreisie
EU,EU,3856,Revoliucinė liaudies išlaisvinimo armija/frontas/partija
EU,EU,3857,Revoliucinė kairė
EU,EU,3858,Partia/Front i Armia Wyzwolenia Ludu Tureckiego
EU,EU,3859,Lewica Rewolucyjna
EU,EU,3860,Revolučná ľudová oslobodzovacia armáda/front/strana
EU,EU,3861,Revolučná ľavica
EU,EU,3862,Revolucionarna ljudska osvobodilna vojska/fronta/stranka
EU,EU,3863,Revolucionarna levica
EU,EU,5699,Революционни армия/ фронт / партия за народно освобождение
EU,EU,5700,Революционни леви
EU,EU,6069,Devrimci Halk Kurtuluş Partisi-Cephesi
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,371,Shining Path
EU,EU,6743,It-Triq li Tiddi
EU,EU,373,Sendero Luminoso
EU,EU,468,Sentier lumineux
EU,EU,509,Φωτεινό Μονοπάτι
EU,EU,570,Den lysande stigen
EU,EU,584,Loistava polku
EU,EU,601,Den Lysende Sti
EU,EU,634,Leuchtender Pfad
EU,EU,660,Lichtend Pad
EU,EU,701,Sentiero luminoso
EU,EU,3864,Světlá stezka
EU,EU,3865,Särav Tee
EU,EU,3866,Fényes Ösvény
EU,EU,3867,Mirdzošā taka
EU,EU,3868,Šviečiantis kelias
EU,EU,3869,Świetlisty Szlak
EU,EU,3870,Svetlý chodník
EU,EU,3871,Sijoča pot
EU,EU,5703,Светъл път
EU,EU,5704,Cărarea Luminoasă
EU,EU,5705,CL
EU,EU,372,SL
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,672,Rasheed Bank
EU,EU,674,Al Rashid Bank
EU,EU,675,Al-Rasheed Bank
EU,EU,673,Al-Rashid Bank
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,676,Rafidain Bank
EU,EU,677,Al-Rafidain Bank
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1809,Gruppo Abu Sayyaf
EU,EU,1795,De Groep Abu Sayyaf
EU,EU,1790,Abu Sayyaf Gruppe
EU,EU,1720,Grupo Abu Sayyaf
EU,EU,1875,Groupe Abu Sayyaf
EU,EU,889,Abu Sayyaf Group
EU,EU,890,Al Harakat Al Islamiyya
EU,EU,1846,Grupo Abu Sayyaf
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,894,Jamiat Ayat-Ur-Rhas Al Islamia
EU,EU,893,Lajnat Ul Masa Eidatul Afghania
EU,EU,892,ASC
EU,EU,891,Afghan Support Committee
EU,EU,1877,Comité de soutien afghan
EU,EU,1855,Αφγανική Επιτροπή Στήριξης
EU,EU,1721,Comité de Apoio ao Afeganistão
EU,EU,895,Jamiat Ihya Ul Turath Al Islamia
EU,EU,896,Ahya Ul Turas
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,7396,Ал Кайда
EU,EU,7397,базата
EU,EU,7398,Al Qa’ida/ Ислямска армия
EU,EU,7399,Фондация за спасение на исляма
EU,EU,7400,Група за опазване на светите места
EU,EU,7401,Ислямска армия за освобождение на светите места
EU,EU,7402,Световен ислямски фронт за джихад срещу евреите и кръстоносците
EU,EU,7403,Мрежа Осама бин Ладен
EU,EU,7404,Организация „Осама бин Ладен“
EU,EU,7405,Al-Kajdá
EU,EU,7406,síť Usámy Bin Ládina
EU,EU,7407,organizace Usámy Bin Ládina
EU,EU,7408,Sieć Osamy Bin Lagena
EU,EU,7409,Organizacja Osamy Bin Ladena
EU,EU,7410,Al Kaida
EU,EU,7411,baza
EU,EU,7412,Islamska rešilna fundacija
EU,EU,7413,Skupina za ohranitev svetih krajev
EU,EU,7414,Islamska vojska za osvoboditev svetih krajev
EU,EU,7415,Svetovna islamska fronta za džihad proti Judom in križarjem
EU,EU,7416,mreža Osame bin Ladna
EU,EU,7417,organizacija Osame bin Ladna
EU,EU,7418,Al Qa’ida / Islamska vojska
EU,EU,7419,Baza
EU,EU,7420,Fundația salvării islamice
EU,EU,7421,Grupul pentru păstrarea locurilor sfinte
EU,EU,7422,Armata islamică de eliberare a locurilor sfinte
EU,EU,7423,Frontul islamic mondial pentru Jihadul împotriva evreilor și a cruciaților
EU,EU,7424,Rețeaua lui Osama ben Laden
EU,EU,7425,Organizația lui Osama ben Laden
EU,EU,7426,Al Qa’ida/Armata islamică
EU,EU,898,Al-Qaida
EU,EU,899,Al Qa’ida/ Islamic Army
EU,EU,900,The Base
EU,EU,901,Al Qaeda
EU,EU,902,Islamic Salvation Foundation
EU,EU,903,The Group for the Preservation of the Holy Sites
EU,EU,904,The Islamic Army for the Liberation of Holy Places
EU,EU,905,The World Islamic Front for Jihad Against Jews and Crusaders
EU,EU,906,Usama Bin Laden Network
EU,EU,907,Usama Bin Laden Organisation
EU,EU,1722,Al Qaida/Exército islâmico
EU,EU,1724,Fundação da Salvação Islâmica
EU,EU,1725,Grupo para a Preservação dos Lugares Santos
EU,EU,1726,Exército Islâmico de Libertação dos Lugares Santos
EU,EU,1727,Frente Islâmica Mundial para o Jihad Contra os Judeus e os Cruzados
EU,EU,1728,Rede de Osama bin Laden
EU,EU,1729,Organização de Osama bin Laden
EU,EU,1777,Usama Bin Laden Organization
EU,EU,1792,Osama bin Laden-Netzwerk
EU,EU,1793,Osama bin Laden-Organisation
EU,EU,1848,La Base
EU,EU,1850,Usamah bin Laden Network
EU,EU,1851,Usamah bin Laden Organisation
EU,EU,1857,Αλ Κάιντα
EU,EU,1858,Αλ Κάιντα/Ισλαμικός στρατός
EU,EU,1859,Ισλαµικό Ίδρυµα Σωτηρίας
EU,EU,1860,Όµιλος για τη Διαφύλαξη των Αγίων Τόπων
EU,EU,1861,Ισλαµικός Στρατός για την Απελευθέρωση των Αγίων Τόπων
EU,EU,1862,∆ίκτυο του Οσάµα Μπιν Λάντεν
EU,EU,1878,armée islamique
EU,EU,1879,la base
EU,EU,1880,Fondation du salut islamique
EU,EU,1881,Groupe pour la préservation des lieux saints
EU,EU,1882,Armée islamique pour la libération des lieux saints
EU,EU,1883,Front islamique mondial pour le Jihad contre les Juifs et les croisés
EU,EU,1884,Réseau d'Oussama ben Laden
EU,EU,1885,Organisation d'Oussama ben Laden
EU,EU,1929,Παγκόσµιο Ισλαµικό Μέτωπο για τον Ιερό Πόλεµο (Τζιχάντ) κατά των Εβραίων και Σταυροφόρων
EU,EU,7313,Al Qa’ida
EU,EU,7395,Η Βάση
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,7303,"Al-Madina Trust, Pakistan"
EU,EU,7302,Al Madina Trust
EU,EU,2406,Al Rasheed Trust
EU,EU,2407,Al-Rashid Trust
EU,EU,2408,"Aid Organisation of the Ulema, Pakistan"
EU,EU,909,Al-Rasheed Trust
EU,EU,908,Al Rashid Trust
EU,EU,7394,"Organizzazzjoni tal- Għajnuna tal-Ulema, Pakistan"
EU,EU,7393,"Организация за подпомагане на Ulema, Пакистан"
EU,EU,7298,Al Amin Welfare Trust
EU,EU,7299,Al Amin Trust
EU,EU,7300,Al Ameen Trust
EU,EU,7301,Al-Ameen Trust
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,952,AIAI
EU,EU,951,Al-Itihaad Al-Islamiya
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1895,nouveau Jihad
EU,EU,1894,Al-Jihad égyptien
EU,EU,1893,Jihad islamique égyptien
EU,EU,960,New Jihad
EU,EU,959,Jihad Group
EU,EU,957,Egyptian Al-Jihad
EU,EU,954,Egyptian Islamic Jihad
EU,EU,7383,Египетски ислямско движение
EU,EU,7382,Нов джихад
EU,EU,7381,Групата джихад
EU,EU,7380,Египетски Al-Jihad
EU,EU,7379,Египетски ислямски джихад
EU,EU,7378,Movimento Islâmico Egípcio
EU,EU,7310,mouvement islamique égyptien
EU,EU,7309,Egyptian Islamic Movement
EU,EU,7312,Al-Jihad
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1866,Ένοπλη Ισλαµική Οµάδα
EU,EU,987,Armed Islamic Group
EU,EU,6344,Ozbrojená islamská skupina
EU,EU,6343,Grupul islamic armat
EU,EU,6342,Grupp Islamiku Armat
EU,EU,6341,Въоръжена ислямска група
EU,EU,1896,Groupe islamique armé
EU,EU,1827,Gruppo Islamico Armato
EU,EU,1740,Grupo Islâmico Armado
EU,EU,988,GIA
EU,EU,990,Groupe Islamique Armé
EU,EU,989,Al Jamm'ah Al Islamiah Al-Musallah
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,994,Asbat al-Ansar
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1087,Harakat Ul-Mujahidin
EU,EU,1088,HUM
EU,EU,1089,Al-Faran
EU,EU,1090,Al-Hadid
EU,EU,1092,Al-Hadith
EU,EU,1097,Harakat Ul-Mujahideen
EU,EU,1096,HUA
EU,EU,1093,Harakat Ul-Ansar
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1901,Armée islamique d'Aden
EU,EU,1867,Ισλαµικός στρατός του Άντεν
EU,EU,1828,Esercito islamico di Aden
EU,EU,1108,Islamic Army of Aden
EU,EU,1742,Exército Islâmico de Aden
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1868,Ισλαµικό Κίνηµα του Ουζµπεκιστάν
EU,EU,1829,Movimento islamico dell'Uzbekistan
EU,EU,1745,MIU
EU,EU,1744,Movimento Islâmico do Usbequistão
EU,EU,1116,IMU
EU,EU,1902,Mouvement islamique de l'Ouzbékistan
EU,EU,1113,Islamic Movement of Uzbekistan
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1117,Jaish-I-Momhammed
EU,EU,1118,Army of Mohammed
EU,EU,1831,ESERCITO DI MAOMETTO
EU,EU,1903,ARMÉE de MOHAMMED
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1832,SOCIETÀ COOPERATIVA ISLAMICA
EU,EU,1904,SOCIÉTÉ de COOPÉRATION ISLAMIQUE
EU,EU,1119,Jam'yah Ta'awun Al-Islamia
EU,EU,1120,Society of Islamic Cooperation
EU,EU,1121,Ja'miyat Al Ta'awun Al Islamiyya
EU,EU,1122,JIT
EU,EU,1747,SOCIEDADE DE COOPERAÇÃO ISLÂMICA
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1123,Libyan Islamic Fighting Group
EU,EU,1749,Grupo Islâmico Combatente da Líbia
EU,EU,1905,Groupe libyen de combat pour l'Islam
EU,EU,7335,LIFG
EU,EU,7463,Либийска ислямска бойна група
EU,EU,7462,Grupp Ġellied Iżlamiku Libjan
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1138,RABITA TRUST
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,105950,Al-Furqan Welfare Foundation
EU,EU,105951,Al-Furqan Foundation Welfare Trust
EU,EU,1145,Revival of Islamic Heritage Society
EU,EU,1146,RIHS
EU,EU,1147,Jamiat Ihia Al-Turath Al-Islamiya
EU,EU,1148,Revival of Islamic Society Heritage on the African Continent
EU,EU,1149,Jamia Ihya Ul Turath
EU,EU,1751,Restauração do Património Social Islâmico do Continente Africano
EU,EU,4869,Islami Pärandi Taaselustamise Ühing
EU,EU,4870,"Islami Pärandi Taaselustamise Ühing Aafrika Mandril, Jamia Ihya Ul Turath"
EU,EU,1750,Sociedade da Restauração do Património Islâmico
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,5609,The Organization of Al-Qaida in the Islamic Maghreb
EU,EU,1870,Οµάδα σαλαφιστών µαχητών και ιεροκηρύκων
EU,EU,1835,Gruppo salafista per la predicazione e il combattimento
EU,EU,1753,Grupo Salafista de Prédica e Combate
EU,EU,1152,Le Groupe Salafiste pour la Prédiction et le Combat
EU,EU,1151,GSPC
EU,EU,1150,Salafist Group for Call and Combat
EU,EU,15144,AQIM
EU,EU,5615,Organizația Al-Qaida în Magrebul islamic
EU,EU,5614,Organização da Al-Qaida no Magrebe Islâmico
EU,EU,5613,Al-Qaida organizācija Islama Magrebas valstīs
EU,EU,5612,Grupo Salafista para la Predicación y el Combate
EU,EU,5611,AQMI
EU,EU,5610,Al Qaïda au Maghreb islamique
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1156,Wafa Humanitarian Organisation
EU,EU,1158,Al Wafa Organisation
EU,EU,1157,Al Wafa
EU,EU,1159,Wafa Al-Igatha Al-Islamia
EU,EU,1756,Organização Humanitária Wafa
EU,EU,1757,Organização Al Wafa
EU,EU,1909,L'organisation humanitaire de Wafa
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,101639,"Hazem, Abdul Hai"
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,16020,Abdul Hai Hazem Abdul Qader
EU,EU,111265,Abdul Hai Hazem
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1187,Abd al-Hadi al-Iraqi
EU,EU,1188,Abu Abdallah
EU,EU,1189,Abdal Al-Hadi Al-Iraqi
EU,EU,5616,Nashwan Abd Al-Razzaq Abd Al-Baqi
EU,EU,107244,Abu Ayub
EU,EU,107249,Omar Uthman Mohammed
EU,EU,107248,Abdul Hadi Arif Ali
EU,EU,107245,Abd al-Muhayman
EU,EU,107246,Abd al-Hadi al-Ansari
EU,EU,107247,Abdul Hadi al-Taweel
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1192,Abdul Rahman S. Taher
EU,EU,1194,Aboud Yasin
EU,EU,1193,Abdul Rahman Said Yasin
EU,EU,1191,Abdul Rahman S. Taha
EU,EU,1190,Abdul Rahman Yasin
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,1198,Saleh
EU,EU,1197,Abu Mohamed Al-Masri
EU,EU,1195,Abdullah Ahmed Abdullah El Alfi
EU,EU,1196,Abu Mariam
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,5619,Abu Hafs Mauretańczyk
EU,EU,1202,Khalid Al-Shanqiti
EU,EU,5617,Abu Hafs a mauritániai
EU,EU,1200,Abu Hafs the Mauritanian
EU,EU,1201,Mahfouz Ould Al-Walid
EU,EU,5618,Abu Hafs il-Mawritani
EU,EU,1203,Mafouz Walad Al-Walid
EU,EU,1798,Abu Hafs de Mauritaniër
EU,EU,1836,Abu Hafs il Mauritano
EU,EU,1852,Abu Hafs el Mauritano
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
